Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
420,Filip Kuba\kubafi01,36,FLA,D,44,1,9,10,-18,24,1.0,1,0,0,0,5,4,0,50,2.0,934,21:13,69,37,0,0,
421,Nikolai Kulemin\kulemni01,26,TOR,LW,48,7,16,23,-5,22,1.7,7,0,0,0,16,0,0,72,9.7,803,16:44,47,122,10,10,50.0
422,Dmitry Kulikov\kulikdm01,22,FLA,D,34,3,7,10,-5,22,2.0,1,2,0,2,3,4,0,52,5.8,713,20:59,49,84,0,0,
423,Tomas Kundratek\kundrto01,23,WSH,D,25,1,6,7,-5,8,0.7,1,0,0,0,3,3,0,23,4.3,404,16:09,23,21,0,0,
424,Chris Kunitz\kunitch01,33,PIT,LW,48,22,30,52,30,39,7.8,13,9,0,5,23,7,0,113,19.5,865,18:01,13,104,4,5,44.4
425,Pierre-Cedric Labrie\labripi01,26,TBL,LW,19,2,1,3,2,30,0.3,2,0,0,0,1,0,0,16,12.5,163,8:33,6,40,2,2,50.0
426,Andrew Ladd\laddan01,27,WPG,LW,48,18,28,46,10,22,5.9,15,3,0,4,25,3,0,121,14.9,945,19:41,26,98,29,25,53.7
427,Brooks Laich\laichbr01,29,WSH,C,9,1,3,4,2,6,0.4,1,0,0,0,2,1,0,10,10.0,149,16:32,6,14,41,40,50.6
428,Shawn Lalonde\lalonsh01,22,CHI,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,15,14:47,0,3,0,0,
429,Anton Lander\landean01,21,EDM,C,11,0,1,1,-4,2,-0.3,0,0,0,0,0,0,1,11,0.0,121,11:02,2,7,27,28,49.1
430,Gabriel Landeskog\landega01,20,COL,LW,36,9,8,17,-4,22,1.5,6,0,3,1,6,2,0,109,8.3,696,19:20,32,86,6,12,33.3
431,Jamie Langenbrunner\langeja01,37,STL,RW,4,0,1,1,1,0,0.1,0,0,0,0,1,0,0,5,0.0,39,9:47,0,4,0,4,0.0
432,Maxim Lapierre\lapiema01,27,VAN,C,48,4,6,10,-6,45,0.3,4,0,0,1,6,0,0,54,7.4,605,12:36,18,116,274,268,50.6
433,Chad Larose\larosch01,30,CAR,RW,35,2,2,4,-8,29,-0.5,2,0,0,0,2,0,0,65,3.1,450,12:51,6,59,9,13,40.9
434,Philip Larsen\larseph01,23,DAL,D,32,2,3,5,-10,18,0.3,1,1,0,0,3,0,0,30,6.7,476,14:53,18,50,0,0,
435,Adam Larsson\larssad01,20,NJD,D,37,0,6,6,4,12,1.9,0,0,0,0,6,0,0,30,0.0,670,18:06,49,37,0,0,
436,Johan Larsson\larssjo02,20,MIN,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,14,14:02,1,2,0,0,
437,Brian Lashoff\lashobr01,22,DET,D,31,1,4,5,-10,15,0.5,1,0,0,0,4,0,0,26,3.8,551,17:47,43,44,0,0,
438,Guillaume Latendresse\latengu01,25,OTT,RW,27,6,4,10,-2,8,1.1,5,1,0,0,4,0,0,53,11.3,400,14:48,8,42,0,4,0.0
439,Scott Laughton\laughsc01,18,PHI,C,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,10,0.0,58,11:31,1,10,19,24,44.2
440,Oliver Lauridsen\lauriol01,23,PHI,D,15,2,1,3,0,34,0.8,2,0,0,2,1,0,0,14,14.3,227,15:08,24,36,0,0,
441,Drew LeBlanc\lebladr01,23,CHI,C,2,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0.0,27,13:20,0,0,9,9,50.0
442,Vincent Lecavalier\lecavvi01,32,TBL,C,39,10,22,32,-5,29,3.0,5,5,0,0,18,4,0,86,11.6,697,17:53,13,74,404,338,54.4
443,Nick Leddy\leddyni01,21,CHI,D,48,6,12,18,15,10,4.5,4,2,0,2,6,6,0,65,9.2,836,17:25,39,38,0,0,
444,Anders Lee\leean01,22,NYI,C,2,1,1,2,-3,0,0.2,1,0,0,0,1,0,0,2,50.0,16,8:12,2,0,0,2,0.0
445,Brian Lee\leebr01,25,TBL,D,22,0,0,0,-13,16,-1.0,0,0,0,0,0,0,0,13,0.0,306,13:55,28,49,0,0,
446,David Legwand\legwada01,32,NSH,C,48,12,13,25,-6,20,2.4,10,2,0,2,11,2,0,78,15.4,884,18:26,20,20,362,359,50.2
447,Ville Leino\leinovi01,29,BUF,LW,8,2,4,6,0,6,0.7,1,1,0,0,3,1,0,11,18.2,126,15:48,2,5,4,6,40.0
448,Jordan Leopold\leopojo01,32,TOT,D,39,2,8,10,-8,14,1.4,2,0,0,0,4,4,0,60,3.3,783,20:04,57,39,0,0,
449,Kris Letang\letankr01,25,PIT,D,35,5,33,38,16,8,6.3,4,1,0,1,21,12,0,95,5.3,897,25:38,59,45,0,0,
450,Mark Letestu\letesma01,27,CBJ,C,46,13,14,27,7,10,3.5,8,3,2,2,12,2,0,92,14.1,760,16:31,12,36,244,243,50.1
451,Trevor Lewis\lewistr01,26,LAK,C,48,5,9,14,5,19,1.1,4,0,1,2,8,0,1,92,5.4,730,15:12,31,83,31,33,48.4
452,John-Michael Liles\lilesjo01,32,TOR,D,32,2,9,11,-1,4,1.8,2,0,0,0,8,1,0,47,4.3,601,18:46,52,45,0,1,0.0
453,Andreas Lilja\liljaan01,37,PHI,D,4,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,67,16:47,7,12,0,0,
454,Bryan Little\littlbr01,25,WPG,C,48,7,25,32,8,4,3.0,5,2,0,2,21,3,1,84,8.3,950,19:48,19,32,431,411,51.2
455,Andrei Loktionov\loktian01,22,NJD,C,28,8,4,12,-2,4,1.7,7,1,0,0,2,2,0,47,17.0,399,14:15,8,6,80,126,38.8
456,Matthew Lombardi\lombama01,30,TOT,C,28,4,4,8,-2,8,0.5,3,1,0,1,3,1,0,44,9.1,391,13:58,14,24,105,131,44.5
457,Ben Lovejoy\lovejbe01,28,TOT,D,35,0,10,10,4,29,1.9,0,0,0,0,6,3,1,58,0.0,624,17:50,42,76,0,0,
458,Milan Lucic\lucicmi01,24,BOS,LW,46,7,20,27,8,75,2.8,7,0,0,0,18,2,0,79,8.9,778,16:55,16,139,17,18,48.6
459,Mike Lundin\lundimi01,28,OTT,D,11,0,1,1,-2,0,0.2,0,0,0,0,1,0,0,13,0.0,171,15:30,7,2,0,0,
460,Joffrey Lupul\lupuljo01,29,TOR,C,16,11,7,18,8,12,3.1,8,3,0,3,7,0,0,42,26.2,258,16:07,7,31,3,5,37.5
461,Toni Lydman\lydmato01,35,ANA,D,35,0,6,6,-1,12,1.1,0,0,0,0,5,0,1,28,0.0,679,19:23,76,83,0,0,
462,Clarke MacArthur\macarcl01,27,TOR,LW,40,8,12,20,3,26,2.2,6,2,0,1,10,2,0,62,12.9,596,14:55,15,44,5,1,83.3
463,Lane MacDermid\macdela01,23,TOT,D,9,2,0,2,1,19,0.6,2,0,0,0,0,0,0,4,50.0,41,4:35,0,13,0,0,
464,Andrew MacDonald\macdoan01,26,NYI,D,48,3,9,12,-2,20,2.4,2,1,0,1,7,2,0,45,6.7,1129,23:31,123,26,0,0,
465,Steve MacIntyre\macinst01,32,PIT,LW,1,0,0,0,0,12,0.0,0,0,0,0,0,0,0,0,,5,4:31,0,2,0,0,
466,Derek MacKenzie\mackede01,31,CBJ,C,43,3,5,8,1,36,0.6,3,0,0,0,5,0,0,33,9.1,445,10:20,19,122,192,131,59.4
467,Manny Malhotra\malhoma01,32,VAN,C,9,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,2,0.0,100,11:08,4,8,64,34,65.3
468,Evgeni Malkin\malkiev01,26,PIT,C,31,9,24,33,5,36,3.7,5,4,0,3,10,14,0,99,9.1,611,19:42,11,12,195,218,47.2
469,Brad Malone\malonbr01,23,COL,C,13,1,1,2,-7,16,-0.2,1,0,0,0,1,0,0,10,10.0,114,8:47,3,39,22,24,47.8
470,Ryan Malone\malonry01,33,TBL,LW,24,6,2,8,-3,22,0.6,4,2,0,1,2,0,0,37,16.2,378,15:44,9,49,9,14,39.1
471,Brandon Manning\mannibr01,22,PHI,D,6,0,2,2,4,0,0.7,0,0,0,0,2,0,0,5,0.0,89,14:48,4,15,0,0,
472,Brad Marchand\marchbr03,24,BOS,C,45,18,18,36,23,27,5.7,12,4,2,5,18,0,0,91,19.8,763,16:58,20,38,6,6,50.0
473,Jonathan Marchessault\audymjo01,22,CBJ,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,22,10:57,0,1,0,0,
474,Andrei Markov\markoan01,34,MTL,D,48,10,20,30,-9,14,4.5,2,8,0,4,5,15,0,79,12.7,1158,24:08,60,22,0,0,
475,Patrick Marleau\marlepa01,33,SJS,C,48,17,14,31,-2,24,4.1,10,6,1,3,6,8,0,150,11.3,917,19:07,13,38,71,79,47.3
476,Pat Maroon\maroopa01,24,ANA,LW,13,2,1,3,-1,10,0.3,2,0,0,0,1,0,0,21,9.5,127,9:47,7,22,4,10,28.6
477,Matt Martin\martima02,23,NYI,LW,48,4,7,11,-2,63,0.6,3,1,0,1,7,0,0,67,6.0,572,11:54,22,234,6,12,33.3
478,Paul Martin\martipa01,31,PIT,D,34,6,17,23,14,16,4.6,4,2,0,1,10,7,0,38,15.8,861,25:20,50,17,0,0,
