Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
706,Rasmus Ristolainen\ristora01,26,BUF,D,49,4,14,18,-18,36,2.6,3,1,0,0,8,6,0,73,5.5,1092,22:17,68,193,0,0,
707,Brett Ritchie\ritchbr01,27,CGY,RW,32,4,4,8,-5,24,0.5,4,0,0,0,4,0,0,36,11.1,364,11:22,6,97,3,6,33.3
708,Nick Ritchie\ritchni01,25,BOS,LW,56,15,11,26,-7,37,2.6,10,5,0,2,7,4,0,121,12.4,861,15:22,17,102,0,4,0.0
709,Jason Robertson\roberja01,21,DAL,LW,51,17,28,45,13,16,5.6,16,1,0,3,23,5,0,127,13.4,861,16:53,13,28,5,2,71.4
710,Nicholas Robertson\roberni01,19,TOR,LW,6,0,1,1,1,0,0.0,0,0,0,0,1,0,0,9,0.0,57,9:26,2,3,0,0,
711,Buddy Robinson\robinbu01,29,CGY,RW,9,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,64,7:08,0,14,1,2,33.3
712,Eric Robinson\robiner01,25,CBJ,LW,56,8,10,18,6,4,1.8,7,0,1,2,10,0,0,75,10.7,694,12:24,16,94,3,3,50.0
713,Evan Rodrigues\rodriev01,27,PIT,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06,10,21,54,74,42.2
714,Alexander Romanov\romanal01,21,MTL,D,54,1,5,6,1,21,1.6,1,0,0,0,4,1,0,71,1.4,932,17:15,60,138,0,0,
715,Kevin Rooney\rooneke01,27,NYR,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21,35,110,197,241,45.0
716,Jack Roslovic\rosloja01,24,CBJ,C,48,12,22,34,-11,14,3.0,8,4,0,1,16,6,0,85,14.1,811,16:54,22,34,232,361,39.1
717,Antoine Roussel\roussan01,31,VAN,LW,35,1,3,4,4,37,0.1,1,0,0,0,2,0,1,28,3.6,403,11:30,18,63,2,2,50.0
718,Carter Rowney\rowneca01,31,ANA,RW,19,0,6,6,-2,2,0.2,0,0,0,0,6,0,0,10,0.0,271,14:17,21,45,8,6,57.1
719,Matt Roy\royma04,25,LAK,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,19:15,67,61,0,0,
720,Nicolas Roy\royni01,23,VEG,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01,23,50,142,175,44.8
721,Chad Ruhwedel\ruhwech01,30,PIT,D,17,0,2,2,3,14,0.5,0,0,0,0,2,0,0,16,0.0,250,14:42,13,32,0,0,
722,Arttu Ruotsalainen\ruotsar01,23,BUF,F,17,5,1,6,-9,8,0.5,5,0,0,0,1,0,0,28,17.9,238,13:59,4,16,4,6,40.0
723,Kris Russell\russekr01,33,EDM,D,35,0,9,9,0,8,1.6,0,0,0,0,9,0,0,41,0.0,644,18:24,75,41,0,0,
724,Patrick Russell\russepa01,28,EDM,RW,8,0,2,2,0,0,0.1,0,0,0,0,2,0,0,12,0.0,85,10:38,0,13,1,3,25.0
725,Bryan Rust\rustbr01,28,PIT,RW,56,22,20,42,9,18,4.8,16,6,0,6,15,5,0,154,14.3,1105,19:43,30,62,3,3,50.0
726,Jan Rutta\ruttaja02,30,TBL,D,35,0,8,8,12,22,2.3,0,0,0,0,6,0,2,46,0.0,561,16:02,32,30,0,0,
727,Adam Ruzicka\ruzicad01,21,CGY,C,3,0,1,1,2,4,0.1,0,0,0,0,1,0,0,3,0.0,32,10:45,0,1,14,15,48.3
728,Bobby Ryan\ryanbo01,33,DET,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19,17,31,5,11,31.3
729,Derek Ryan\ryande01,34,CGY,C,43,2,11,13,6,16,1.0,2,0,0,0,11,0,0,37,5.4,511,11:53,21,13,153,141,52.0
730,Joakim Ryan\ryanjo02,27,CAR,D,4,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,43,10:51,1,1,0,0,
731,Drake Rymsha\rymshdr01,22,LAK,C,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,,13,13:16,0,0,0,0,
732,Brandon Saad\saadbr01,28,COL,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06,10,16,27,35,43.5
733,Scott Sabourin\sabousc01,28,TOR,F,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,4,4:29,0,3,0,0,
734,Mattias Samuelsson\samuema02,20,BUF,D,12,0,2,2,-8,4,-0.1,0,0,0,0,2,0,0,10,0.0,216,18:02,10,20,0,0,
735,Rasmus Sandin\sandira01,20,TOR,D,9,0,4,4,6,0,0.9,0,0,0,0,4,0,0,9,0.0,132,14:40,7,11,0,0,
736,Zach Sanford\sanfoza01,26,STL,LW,52,10,6,16,-13,25,0.8,6,3,1,3,5,0,1,67,14.9,774,14:53,44,69,28,40,41.2
737,Travis Sanheim\sanhetr01,24,PHI,D,55,3,12,15,-22,23,1.0,3,0,0,1,12,0,0,100,3.0,1204,21:53,73,48,0,0,
738,Steven Santini\santist01,25,STL,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,9,0.0,42,14:00,2,12,0,0,
739,David Savard\savarda01,30,TOT,D,54,1,5,6,-27,24,-0.2,1,0,0,1,4,0,1,69,1.4,1072,19:51,109,132,0,0,
740,Luca Sbisa\sbisalu01,31,NSH,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:58,2,3,0,0,
741,Marco Scandella\scandma01,30,STL,D,49,3,6,9,14,24,3.1,3,0,0,1,5,0,1,55,5.5,977,19:57,64,60,0,0,
742,Colton Sceviour\scevico01,31,PIT,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,9:35,28,64,5,13,27.8
743,Mark Scheifele\scheima01,27,WPG,C,56,21,42,63,-4,12,6.5,17,4,0,4,29,13,0,126,16.7,1174,20:58,38,31,352,355,49.8
744,Brayden Schenn\schenbr01,29,STL,C,56,16,20,36,-2,35,3.3,10,6,0,2,17,3,0,113,14.2,1072,19:09,35,119,318,290,52.3
745,Luke Schenn\schenlu01,31,TBL,D,38,2,2,4,2,51,1.2,2,0,0,0,2,0,0,43,4.7,409,10:45,17,99,0,0,
746,Nick Schmaltz\schmani01,24,ARI,C,52,10,22,32,-1,16,3.0,7,3,0,1,18,4,0,105,9.5,887,17:03,25,15,230,307,42.8
747,Nate Schmidt\schmina01,29,VAN,D,54,5,10,15,-7,4,2.8,5,0,0,1,9,0,1,76,6.6,1086,20:06,72,15,0,0,
748,Justin Schultz\schulju01,30,WSH,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01,49,28,0,0,
749,Jaden Schwartz\schwaja01,28,STL,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42,26,40,7,6,53.8
750,Tyler Seguin\seguity01,29,DAL,C,3,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25.0,51,17:04,1,8,19,16,54.3
751,Andrej Sekera\sekeran01,34,DAL,D,46,3,2,5,12,4,2.6,3,0,0,0,2,0,0,33,9.1,719,15:38,62,47,0,0,
752,Zachary Senyshyn\senysza01,23,BOS,RW,8,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,10,0.0,81,10:07,1,11,0,3,0.0
753,Mikhail Sergachev\sergami01,22,TBL,D,56,4,26,30,5,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,21:58,73,66,0,0,
754,Damon Severson\severda01,26,NJD,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29,50,57,0,0,
755,Michael Sgarbossa\sgarbmi01,28,WSH,C,5,0,2,2,2,0,0.2,0,0,0,0,2,0,0,4,0.0,49,9:48,2,1,10,19,34.5
756,Yegor Sharangovich\sharaye01,22,NJD,C,54,16,14,30,-4,4,3.0,13,2,1,3,14,0,0,114,14.0,908,16:48,20,20,26,66,28.3
757,Kevin Shattenkirk\shattke01,32,ANA,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12,58,57,0,0,
758,Andrew Shaw\shawan01,29,CHI,C,14,2,2,4,-5,6,0.1,0,2,0,0,0,2,0,25,8.0,212,15:07,4,20,30,26,53.6
759,Riley Sheahan\sheahri01,29,BUF,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18,15,17,256,247,50.9
760,Conor Sheary\shearco01,28,WSH,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43,20,24,3,7,30.0
761,Kiefer Sherwood\sherwki01,25,COL,RW,16,0,3,3,2,0,0.1,0,0,0,0,3,0,0,18,0.0,141,8:48,6,40,1,1,50.0
762,Kole Sherwood\sherwko01,24,CBJ,RW,6,0,1,1,-2,7,-0.1,0,0,0,0,1,0,0,7,0.0,62,10:21,0,22,0,0,
763,Devin Shore\shorede01,26,EDM,C,38,5,4,9,-4,6,0.6,4,0,1,1,4,0,0,27,18.5,415,10:55,26,73,57,51,52.8
764,Drew Shore\shoredr01,30,CAR,C,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,34,8:30,0,2,3,12,20.0
765,Jonas Siegenthaler\siegejo01,23,TOT,D,15,0,0,0,-9,4,-0.5,0,0,0,0,0,0,0,7,0.0,234,15:37,17,20,0,0,
766,Dylan Sikura\sikurdy01,25,VEG,C,6,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25.0,61,10:15,1,3,0,0,
767,Jakob Silfverberg\silfvja01,30,ANA,LW,47,8,8,16,-17,18,0.7,5,2,1,0,7,1,0,91,8.8,796,16:57,26,19,9,13,40.9
768,Radim Simek\simekra01,28,SJS,D,40,2,4,6,-9,15,0.7,2,0,0,0,4,0,0,26,7.7,568,14:13,49,76,0,0,
769,Wayne Simmonds\simmowa01,32,TOR,RW,38,7,2,9,-3,45,0.6,4,3,0,0,2,0,0,62,11.3,455,11:59,15,64,6,6,50.0
770,Dominik Simon\simondo01,26,CGY,C,11,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,106,9:36,4,12,3,7,30.0
771,Colton Sissons\sissoco01,27,NSH,C,54,8,7,15,2,18,1.3,7,0,1,0,6,0,1,58,13.8,775,14:21,27,74,319,272,54.0
772,Jeff Skinner\skinnje01,28,BUF,LW,53,7,7,14,-11,14,0.7,6,1,0,0,7,0,0,111,6.3,770,14:31,12,20,28,32,46.7
773,Brady Skjei\skjeibr01,26,CAR,D,52,3,7,10,6,30,2.9,3,0,0,1,6,0,1,104,2.9,1078,20:44,62,66,0,0,
774,Jaccob Slavin\slavija01,26,CAR,D,52,3,12,15,22,2,4.8,3,0,0,0,10,1,1,101,3.0,1195,22:59,87,35,0,0,
775,Brendan Smith\smithbr05,31,NYR,D,48,5,5,10,3,73,2.3,5,0,0,0,5,0,0,58,8.6,789,16:26,41,84,0,0,
776,C.J. Smith\smithcj01,26,BUF,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,7:57,0,3,0,0,
777,Cole Smith\smithco02,25,NSH,F,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,5:57,0,0,0,0,
778,Craig Smith\smithcr01,31,BOS,C,54,13,19,32,21,18,4.2,9,4,0,4,17,2,0,132,9.8,803,14:53,8,66,10,13,43.5
779,Gemel Smith\smithge02,26,TBL,C,5,0,3,3,3,11,0.3,0,0,0,0,3,0,0,0,,50,10:03,1,6,17,23,42.5
780,Givani Smith\smithgi01,22,DET,RW,16,1,3,4,-5,21,0.1,1,0,0,1,3,0,0,20,5.0,169,10:35,4,28,0,0,
781,Reilly Smith\smithre01,29,VEG,RW,53,14,11,25,10,18,2.7,8,4,2,1,10,1,0,124,11.3,947,17:52,20,46,0,4,0.0
782,Ty Smith\smithty01,20,NJD,D,48,2,21,23,-9,22,2.6,1,1,0,0,15,6,0,69,2.9,966,20:07,35,32,0,0,
783,Carl Soderberg\soderca01,35,TOT,C,45,7,10,17,-5,18,1.2,3,4,0,1,8,1,1,61,11.5,649,14:25,36,66,201,190,51.4
784,Victor Soderstrom\sodervi01,19,ARI,D,4,1,1,2,4,0,0.7,1,0,0,0,1,0,0,6,16.7,65,16:19,0,4,0,0,
785,Marcus Sorensen\sorenma01,28,SJS,RW,29,1,4,5,-5,16,-0.1,1,0,0,0,4,0,0,26,3.8,351,12:05,11,22,3,4,42.9
786,Carson Soucy\soucyca01,26,MIN,D,50,1,16,17,22,51,4.0,1,0,0,1,16,0,0,47,2.1,764,15:17,49,62,0,0,
787,Jason Spezza\spezzja01,37,TOR,C,54,10,20,30,3,6,3.0,9,1,0,2,16,4,0,81,12.3,596,11:02,10,26,275,208,56.9
788,Daniel Sprong\spronda01,23,WSH,RW,42,13,7,20,7,12,2.9,13,0,0,3,7,0,0,74,17.6,490,11:40,1,28,4,4,50.0
789,Jared Spurgeon\spurgja01,31,MIN,D,54,7,18,25,-2,6,3.9,4,3,0,0,12,6,0,94,7.4,1193,22:05,102,52,0,0,
790,Eric Staal\staaler01,36,TOT,C,53,5,8,13,-30,10,-0.5,4,1,0,1,6,2,0,82,6.1,780,14:43,15,23,268,279,49.0
791,Jordan Staal\staaljo01,32,CAR,C,53,16,22,38,2,30,4.0,9,7,0,4,14,7,1,103,15.5,980,18:29,24,135,628,455,58.0
792,Marc Staal\staalma01,34,DET,D,56,3,7,10,-5,20,2.3,3,0,0,0,7,0,0,53,5.7,1031,18:25,45,58,0,0,
793,Steven Stamkos\stamkst01,30,TBL,C,38,17,17,34,4,16,4.3,7,10,0,1,11,5,1,91,18.7,694,18:16,10,38,238,178,57.2
794,Logan Stanley\stanllo01,22,WPG,D,37,1,3,4,13,26,2.0,1,0,0,0,3,0,0,63,1.6,489,13:13,31,49,0,0,
795,Paul Stastny\stastpa01,35,WPG,C,56,13,16,29,-3,32,2.6,11,2,0,4,10,6,0,101,12.9,975,17:25,19,38,324,268,54.7
796,Troy Stecher\stechtr01,26,DET,D,44,3,8,11,-13,12,1.4,3,0,0,0,8,0,0,55,5.5,762,17:19,46,33,0,0,
797,Sam Steel\steelsa01,22,ANA,C,42,6,6,12,-7,8,0.7,6,0,0,0,6,0,0,42,14.3,610,14:32,19,41,237,212,52.8
798,Oskar Steen\steenos01,22,BOS,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0.0,40,13:24,1,11,0,0,
799,Kevin Stenlund\stenlke01,24,CBJ,C,32,5,5,10,-4,8,0.8,5,0,0,1,4,1,0,42,11.9,401,12:32,13,17,103,115,47.2
800,Derek Stepan\stepade01,30,OTT,C,20,1,5,6,-6,8,0.0,1,0,0,0,3,2,0,44,2.3,301,15:04,16,25,130,130,50.0
801,Mitchell Stephens\stephmi01,23,TBL,C,7,0,1,1,-5,0,-0.2,0,0,0,0,1,0,0,3,0.0,66,9:28,1,8,30,20,60.0
802,Chandler Stephenson\stephch02,26,VEG,C,51,14,21,35,22,29,4.3,11,2,1,5,17,3,1,83,16.9,923,18:06,35,43,375,369,50.4
803,Riley Stillman\stillri01,22,TOT,D,21,1,0,1,5,16,0.9,1,0,0,0,0,0,0,29,3.4,323,15:22,29,51,0,0,
804,Mark Stone\stonema01,28,VEG,RW,55,21,40,61,26,28,7.6,14,6,1,8,29,11,0,98,21.4,1048,19:04,33,31,12,18,40.0
805,Michael Stone\stonemi01,30,CGY,D,21,2,2,4,-1,6,0.9,2,0,0,0,2,0,0,41,4.9,338,16:05,27,24,0,0,
806,Anton Stralman\stralan01,34,FLA,D,38,3,6,9,-1,8,1.6,3,0,0,0,6,0,0,38,7.9,720,18:57,30,37,0,0,
807,Austin Strand\stranau01,23,LAK,D,13,0,1,1,2,8,0.5,0,0,0,0,1,0,0,11,0.0,180,13:51,15,14,0,0,
808,Dylan Strome\stromdy01,23,CHI,C,40,9,8,17,-16,14,1.1,5,4,0,1,5,3,0,71,12.7,621,15:31,19,8,198,223,47.0
809,Ryan Strome\stromry01,27,NYR,C,56,14,35,49,6,39,4.9,11,3,0,1,18,15,2,128,10.9,1023,18:16,18,22,321,422,43.2
810,Marian Studenic\studema01,22,NJD,RW,8,1,1,2,-2,4,0.1,1,0,0,0,1,0,0,7,14.3,86,10:47,4,13,0,0,
811,Jack Studnicka\studnja01,21,BOS,C,20,1,2,3,-3,0,-0.1,1,0,0,0,2,0,0,28,3.6,255,12:45,10,7,46,55,45.5
812,Nico Sturm\sturmni01,25,MIN,C,50,11,6,17,10,17,2.3,11,0,0,2,6,0,0,64,17.2,542,10:51,26,48,69,65,51.5
813,Tim Stützle\stuetti02,19,OTT,LW,53,12,17,29,-18,14,2.2,8,4,0,2,12,5,0,111,10.8,834,15:44,15,50,8,19,29.6
814,P.K. Subban\subbapk01,31,NJD,D,44,5,14,19,-16,26,2.0,3,2,0,0,11,3,0,99,5.1,984,22:22,46,41,0,0,
815,Oskar Sundqvist\sundqos01,26,STL,C,28,4,5,9,-6,14,0.3,3,1,0,0,3,2,0,32,12.5,424,15:09,25,50,115,124,48.1
816,Antti Suomela\suomean01,26,SJS,C,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,44,11:07,4,6,14,11,56.0
817,Maksim Sushko\sushkma01,21,PHI,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,19,9:34,0,2,0,0,
818,Pius Suter\suterpi01,24,CHI,F,55,14,13,27,-5,14,2.6,13,1,0,3,11,2,0,112,12.5,898,16:20,34,28,266,359,42.6
819,Ryan Suter\suterry01,36,MIN,D,56,3,16,19,9,12,3.7,2,1,0,0,11,5,0,86,3.5,1242,22:11,65,38,0,0,
820,Brandon Sutter\suttebr03,31,VAN,C,43,9,3,12,-9,2,0.9,7,0,2,0,3,0,0,65,13.8,648,15:05,28,18,276,221,55.5
821,Nick Suzuki\suzukni01,21,MTL,C,56,15,26,41,-5,26,4.0,9,5,1,1,17,8,1,110,13.6,1018,18:11,38,70,350,446,44.0
822,Andrei Svechnikov\svechan01,20,CAR,RW,55,15,27,42,1,44,4.3,11,4,0,1,14,13,0,147,10.2,965,17:32,18,114,2,4,33.3
823,Evgeny Svechnikov\svechev01,24,DET,LW,21,3,5,8,-3,10,0.7,2,1,0,1,4,1,0,21,14.3,248,11:49,6,20,1,2,33.3
824,Brandon Tanev\tanevbr01,29,PIT,LW,32,7,9,16,12,22,1.9,6,0,1,0,8,0,1,43,16.3,462,14:26,33,139,3,8,27.3
825,Chris Tanev\tanevch01,31,CGY,D,56,2,10,12,15,6,3.9,2,0,0,0,10,0,0,66,3.0,1217,21:44,107,33,0,0,
826,Vladimir Tarasenko\tarasvl01,29,STL,RW,24,4,10,14,-7,0,0.8,2,2,0,0,6,4,0,65,6.2,418,17:25,15,30,0,0,
827,Tomas Tatar\tatarto01,30,MTL,LW,50,10,20,30,0,8,3.0,8,2,0,1,14,6,0,82,12.2,749,14:59,20,63,12,15,44.4
828,John Tavares\tavarjo01,30,TOR,C,56,19,31,50,12,14,5.5,13,6,0,2,25,6,0,163,11.7,1019,18:12,28,51,471,381,55.3
829,Matt Tennyson\tennyma01,30,NJD,D,21,1,2,3,0,2,0.6,1,0,0,0,2,0,0,14,7.1,305,14:30,25,32,0,0,
830,Teuvo Teravainen\teravte01,26,CAR,F,21,5,10,15,5,4,1.7,5,0,0,2,8,2,0,49,10.2,345,16:26,9,8,13,7,65.0
831,Troy Terry\terrytr01,23,ANA,C,48,7,13,20,-1,18,1.8,7,0,0,0,13,0,0,69,10.1,706,14:42,13,5,2,2,50.0
832,Alexandre Texier\texieal01,21,CBJ,C,49,4,11,15,-13,22,0.2,4,0,0,0,11,0,0,75,5.3,776,15:50,19,49,128,228,36.0
833,Shea Theodore\theodsh01,25,VEG,D,53,8,34,42,28,14,8.2,8,0,0,0,19,15,0,161,5.0,1195,22:33,43,22,0,0,
834,Ben Thomas\thomabe01,24,TBL,D,5,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0.0,71,14:14,4,4,0,0,
835,Robert Thomas\thomaro01,21,STL,C,33,3,9,12,1,10,0.8,3,0,0,1,9,0,0,22,13.6,449,13:36,11,5,112,151,42.6
836,Nate Thompson\thompna01,36,WPG,C,44,2,3,5,4,4,0.2,2,0,0,1,2,0,1,20,10.0,426,9:41,20,60,143,141,50.4
837,Tage Thompson\thompta01,23,BUF,C,38,8,6,14,-6,17,1.3,6,2,0,0,5,1,0,96,8.3,527,13:52,8,25,2,6,25.0
838,Tyce Thompson\thompty01,21,NJD,RW,7,0,1,1,-3,0,-0.1,0,0,0,0,1,0,0,4,0.0,61,8:43,2,5,0,9,0.0
839,Joe Thornton\thornjo01,41,TOR,C,44,5,15,20,6,14,1.6,5,0,0,0,10,5,0,42,11.9,604,13:43,10,32,39,29,57.4
840,Chris Tierney\tiernch01,26,OTT,C,55,6,13,19,-12,8,0.8,6,0,0,3,12,0,1,53,11.3,824,14:59,32,23,269,321,45.6
841,Dmytro Timashov\timasdm01,24,NYI,LW,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,7,7:13,0,2,0,0,
842,Conor Timmins\timmico01,22,COL,D,31,0,7,7,6,8,1.5,0,0,0,0,7,0,0,31,0.0,420,13:33,22,18,0,0,
843,Jarred Tinordi\tinorja01,28,TOT,D,21,0,1,1,-6,11,0.0,0,0,0,0,1,0,0,30,0.0,359,17:06,30,56,0,0,
844,Owen Tippett\tippeow01,21,FLA,RW,45,7,11,18,-5,6,1.5,5,2,0,2,10,1,0,86,8.1,517,11:29,5,59,2,1,66.7
845,Brady Tkachuk\tkachbr01,21,OTT,LW,56,17,19,36,-17,69,3.2,12,5,0,3,14,5,0,220,7.7,1021,18:14,23,248,118,131,47.4
846,Matthew Tkachuk\tkachma01,23,CGY,LW,56,16,27,43,6,55,4.7,12,4,0,0,16,11,0,151,10.6,1017,18:09,9,132,3,4,42.9
847,Devon Toews\toewsde01,26,COL,D,53,9,22,31,29,16,7.2,7,2,0,2,18,4,0,121,7.4,1313,24:46,87,44,0,0,
848,Tyler Toffoli\toffoty01,28,MTL,C,52,28,16,44,0,24,6.1,19,7,2,5,12,3,1,158,17.7,911,17:31,12,75,21,33,38.9
849,Eeli Tolvanen\tolvaee01,21,NSH,RW,40,11,11,22,-10,4,2.2,5,6,0,4,5,6,0,65,16.9,592,14:48,16,78,1,5,16.7
850,Dominic Toninato\tonindo01,26,WPG,C,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,25,12:40,1,4,0,1,0.0
851,Yakov Trenin\treniya01,24,NSH,C,45,5,6,11,4,22,1.0,5,0,0,0,6,0,0,62,8.1,520,11:34,21,94,4,8,33.3
852,Vincent Trocheck\trochvi01,27,CAR,C,47,17,26,43,-3,20,4.7,10,7,0,2,15,11,0,123,13.8,857,18:14,28,107,431,338,56.0
853,Jacob Trouba\troubja01,26,NYR,D,38,2,10,12,3,22,2.3,2,0,0,1,9,1,0,70,2.9,817,21:29,84,111,0,0,
854,Alexander True\trueal01,23,SJS,F,7,0,1,1,1,6,0.0,0,0,0,0,1,0,0,7,0.0,70,9:59,5,4,18,30,37.5
855,Alex Tuch\tuchal01,24,VEG,RW,55,18,15,33,16,28,4.2,16,2,0,3,13,2,0,142,12.7,925,16:50,36,52,12,20,37.5
856,Kyle Turris\turriky01,31,EDM,C,27,2,3,5,-11,10,-0.3,2,0,0,0,3,0,0,27,7.4,333,12:19,8,16,97,107,47.5
857,Carsen Twarynski\twaryca01,23,PHI,F,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,4,0.0,62,8:51,2,17,1,2,33.3
858,Urho Vaakanainen\vaakaur01,22,BOS,D,9,0,2,2,-3,2,0.2,0,0,0,0,2,0,0,15,0.0,170,18:55,19,3,0,0,
859,Juuso Valimaki\valimju01,22,CGY,D,49,2,9,11,-2,26,2.0,2,0,0,0,9,0,0,72,2.8,756,15:26,60,28,0,0,
860,James van Riemsdyk\vanrija01,31,PHI,LW,56,17,26,43,2,14,4.5,7,10,0,1,24,2,0,132,12.9,926,16:33,16,40,9,9,50.0
861,Trevor van Riemsdyk\vanritr01,29,WSH,D,20,1,2,3,-1,2,0.5,1,0,0,0,1,1,0,23,4.3,342,17:05,27,13,0,0,
862,Sami Vatanen\vatansa01,29,TOT,D,39,2,4,6,3,20,1.6,2,0,0,0,4,0,0,55,3.6,664,17:01,49,27,0,0,
863,Frank Vatrano\vatrafr01,26,FLA,LW,56,18,8,26,8,26,3.4,16,2,0,7,6,2,0,158,11.4,813,14:31,21,69,4,16,20.0
864,Joe Veleno\velenjo01,21,DET,C,5,1,0,1,0,4,0.1,0,1,0,0,0,0,0,8,12.5,76,15:06,4,7,17,17,50.0
865,Carter Verhaeghe\verhaca01,25,FLA,C,43,18,18,36,24,31,5.2,16,1,1,3,17,1,0,107,16.8,763,17:44,14,33,23,26,46.9
866,Kristian Vesalainen\vesalkr01,21,WPG,W,12,0,1,1,0,0,-0.1,0,0,0,0,1,0,0,5,0.0,104,8:41,5,8,0,0,
867,Jimmy Vesey\veseyji02,27,TOT,LW,50,5,5,10,-14,10,-0.1,5,0,0,1,4,0,1,58,8.6,635,12:43,19,38,3,9,25.0
868,Jeffrey Viel\vielje01,24,SJS,F,11,0,0,0,-7,23,-0.4,0,0,0,0,0,0,0,10,0.0,80,7:16,0,22,0,0,
869,Gabriel Vilardi\vilarga01,21,LAK,C,54,10,13,23,-8,6,2.0,7,3,0,3,12,1,0,65,15.4,797,14:45,19,18,291,343,45.9
870,Jake Virtanen\virtaja01,24,VAN,RW,38,5,0,5,-4,41,0.2,4,1,0,1,0,0,0,50,10.0,466,12:15,12,83,9,4,69.2
871,Marc-Edouard Vlasic\vlasima01,33,SJS,D,51,1,5,6,-7,8,1.0,1,0,0,0,5,0,0,37,2.7,893,17:31,64,40,0,0,
872,Alexander Volkov\volkoal01,23,TOT,RW,37,7,6,13,1,6,1.5,7,0,0,0,5,1,0,35,20.0,431,11:39,26,36,2,3,40.0
873,Jakub Voracek\voracja01,31,PHI,RW,53,9,34,43,-12,18,3.2,9,0,0,2,26,8,0,104,8.7,897,16:55,20,17,7,10,41.2
874,Jakub Vrana\vranaja01,24,TOT,LW,50,19,17,36,10,10,4.9,19,0,0,7,12,5,0,100,19.0,750,15:00,8,29,4,5,44.4
875,Austin Wagner\wagneau01,23,LAK,LW,44,4,4,8,-14,15,0.1,4,0,0,1,4,0,0,67,6.0,462,10:30,10,97,0,2,0.0
876,Chris Wagner\wagnech01,29,BOS,C,41,2,3,5,-9,24,-0.4,1,0,1,0,3,0,0,57,3.5,479,11:41,21,75,41,38,51.9
877,Oliver Wahlstrom\wahlsol01,20,NYI,RW,44,12,9,21,2,21,2.7,8,4,0,1,3,6,0,94,12.8,545,12:23,14,57,5,7,41.7
878,Daniel Walcott\walcoda01,26,TBL,D,1,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0.0,10,10:03,0,7,0,1,0.0
879,Nathan Walker\walkena01,26,STL,C,8,1,0,1,-4,2,-0.1,1,0,0,0,0,0,0,10,10.0,108,13:30,6,14,2,3,40.0
880,Sean Walker\walkese01,26,LAK,D,47,5,13,18,-13,18,2.6,5,0,0,0,12,1,0,92,5.4,854,18:10,72,43,0,0,
881,Lucas Wallmark\wallmlu01,25,TOT,C,20,0,3,3,-4,6,-0.2,0,0,0,0,0,2,1,11,0.0,228,11:23,6,25,67,95,41.4
882,Jake Walman\walmaja01,24,STL,D,24,1,1,2,-7,8,0.0,1,0,0,0,1,0,0,47,2.1,347,14:28,20,26,0,0,
